month1,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct1,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_del,carrier_del,weather_delay,nas_delay,security_delay,late_aircraft_delay
1,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",32.0,3.0,0.62,0.0,2.38,0.0,0.0,0.0,0.0,81.0,13.0,0.0,68.0,0.0,0.0
1,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",88.0,10.0,1.5,0.08,3.81,0.0,4.61,1.0,1.0,422.0,58.0,3.0,139.0,0.0,222.0
1,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",35.0,5.0,0.41,0.0,2.75,0.0,1.84,0.0,0.0,194.0,21.0,0.0,62.0,0.0,111.0
1,YX,Republic Airline,BIL,"Billings, MT: Billings Logan International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",348.0,38.0,9.74,0.5,10.74,0.0,17.02,1.0,0.0,1587.0,432.0,14.0,298.0,0.0,843.0
1,YX,Republic Airline,BOS,"Boston, MA: Logan International",1702.0,120.0,39.66,2.91,46.79,0.0,30.65,4.0,0.0,9075.0,3657.0,1812.0,1731.0,0.0,1875.0
1,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",4.0,1.0,0.0,0.0,0.24,0.0,0.76,0.0,0.0,34.0,0.0,0.0,8.0,0.0,26.0
1,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",173.0,22.0,4.36,0.0,6.66,0.0,10.98,1.0,2.0,951.0,224.0,0.0,207.0,0.0,520.0
1,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",60.0,9.0,5.98,0.0,1.69,0.0,1.33,0.0,0.0,348.0,234.0,0.0,66.0,0.0,48.0
1,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20.0,2.0,1.7,0.0,0.3,0.0,0.0,1.0,0.0,122.0,103.0,0.0,19.0,0.0,0.0
1,YX,Republic Airline,BZN,"Bozeman, MT: Bozeman Yellowstone International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",28.0,4.0,0.0,0.0,0.53,0.0,3.47,1.0,0.0,163.0,0.0,0.0,34.0,0.0,129.0
1,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",202.0,17.0,1.94,0.0,6.54,0.07,8.45,1.0,0.0,986.0,100.0,0.0,460.0,9.0,417.0
1,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",323.0,34.0,9.51,0.0,12.88,0.0,11.61,0.0,0.0,2132.0,730.0,0.0,502.0,0.0,900.0
1,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1090.0,147.0,27.17,1.86,59.41,0.0,58.56,9.0,0.0,6961.0,1265.0,82.0,1631.0,0.0,3983.0
1,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1073.0,109.0,34.98,0.92,26.71,0.0,46.39,6.0,1.0,6491.0,1975.0,83.0,1006.0,0.0,3427.0
1,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
1,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183.0,22.0,7.75,0.74,3.71,1.0,8.8,2.0,0.0,1307.0,306.0,60.0,152.0,26.0,763.0
1,YX,Republic Airline,DAB,"Daytona Beach, FL: Daytona Beach International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2466.0,269.0,62.12,4.26,104.01,0.0,98.62,12.0,1.0,13083.0,3669.0,196.0,4027.0,0.0,5191.0
1,YX,Republic Airline,DEN,"Denver, CO: Denver International",611.0,54.0,12.89,4.51,20.4,1.0,15.2,5.0,0.0,4536.0,995.0,1039.0,1087.0,16.0,1399.0
1,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",110.0,18.0,3.41,0.0,8.06,0.66,5.87,0.0,2.0,1573.0,594.0,0.0,440.0,19.0,520.0
1,YX,Republic Airline,DRO,"Durango, CO: Durango La Plata County",32.0,2.0,0.11,1.0,0.89,0.0,0.0,1.0,0.0,35.0,2.0,17.0,16.0,0.0,0.0
1,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",91.0,12.0,3.67,0.0,6.09,0.0,2.24,1.0,0.0,539.0,323.0,0.0,143.0,0.0,73.0
1,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",621.0,65.0,14.26,0.87,20.47,0.0,29.4,5.0,1.0,4025.0,1130.0,160.0,830.0,0.0,1905.0
1,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",10.0,2.0,0.43,0.0,1.57,0.0,0.0,0.0,0.0,39.0,8.0,0.0,31.0,0.0,0.0
1,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2115.0,381.0,46.16,5.09,262.48,0.0,67.27,34.0,0.0,23341.0,4485.0,411.0,13031.0,0.0,5414.0
1,YX,Republic Airline,EYW,"Key West, FL: Key West International",447.0,73.0,11.38,1.83,47.49,0.12,12.18,1.0,1.0,3412.0,506.0,132.0,1742.0,5.0,1027.0
1,YX,Republic Airline,FAR,"Fargo, ND: Hector International",55.0,5.0,3.0,0.0,0.71,0.0,1.29,5.0,0.0,141.0,82.0,0.0,17.0,0.0,42.0
1,YX,Republic Airline,GEG,"Spokane, WA: Spokane International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,GJT,"Grand Junction, CO: Grand Junction Regional",8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,GRB,"Green Bay, WI: Green Bay Austin Straubel International",3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,0.0
1,YX,Republic Airline,GRK,"Killeen, TX: Robert Gray AAF",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",134.0,18.0,1.96,1.0,5.87,0.0,9.17,6.0,1.0,1069.0,83.0,176.0,210.0,0.0,600.0
1,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",45.0,8.0,3.43,0.0,1.18,0.0,3.39,0.0,0.0,461.0,198.0,0.0,49.0,0.0,214.0
1,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",73.0,8.0,2.68,0.0,2.11,0.0,3.21,1.0,0.0,535.0,282.0,0.0,114.0,0.0,139.0
1,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",186.0,18.0,6.76,3.39,3.55,0.0,4.29,2.0,6.0,2680.0,1386.0,806.0,157.0,0.0,331.0
1,YX,Republic Airline,HRL,"Harlingen/San Benito, TX: Valley International",3.0,1.0,0.16,0.0,0.05,0.0,0.79,0.0,0.0,58.0,9.0,0.0,3.0,0.0,46.0
1,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",49.0,1.0,0.0,0.0,0.84,0.0,0.16,1.0,0.0,83.0,0.0,0.0,70.0,0.0,13.0
1,YX,Republic Airline,HVN,"New Haven, CT: Tweed New Haven",55.0,3.0,2.75,0.0,0.25,0.0,0.0,2.0,1.0,78.0,72.0,0.0,6.0,0.0,0.0
1,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",297.0,30.0,7.77,2.04,8.62,0.0,11.57,1.0,0.0,1866.0,592.0,165.0,307.0,0.0,802.0
1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",813.0,84.0,16.65,2.94,40.42,0.0,23.99,5.0,3.0,5115.0,1149.0,739.0,1314.0,0.0,1913.0
1,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",23.0,2.0,0.38,0.0,1.62,0.0,0.0,0.0,0.0,43.0,10.0,0.0,33.0,0.0,0.0
1,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",60.0,10.0,4.3,0.0,1.13,0.0,4.57,0.0,0.0,639.0,332.0,0.0,28.0,0.0,279.0
1,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",1019.0,114.0,35.29,3.18,34.05,0.0,41.48,6.0,1.0,6019.0,2316.0,176.0,1215.0,0.0,2312.0
1,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",346.0,43.0,11.42,0.71,17.21,0.96,12.7,1.0,0.0,2156.0,761.0,20.0,599.0,43.0,733.0
1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",379.0,39.0,12.12,0.91,17.68,0.0,8.29,0.0,0.0,2799.0,1053.0,221.0,1176.0,0.0,349.0
1,YX,Republic Airline,LAN,"Lansing, MI: Capital Region International",2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0
1,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",67.0,6.0,3.06,0.0,0.01,0.0,2.94,0.0,0.0,851.0,471.0,0.0,1.0,0.0,379.0
1,YX,Republic Airline,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",2.0,1.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0,34.0,12.0,0.0,22.0,0.0,0.0
1,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3224.0,481.0,89.31,13.6,293.48,0.18,84.43,14.0,3.0,29623.0,8063.0,1565.0,14884.0,8.0,5103.0
1,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0
1,YX,Republic Airline,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",78.0,8.0,1.79,0.0,2.21,0.0,4.0,0.0,0.0,558.0,40.0,0.0,328.0,0.0,190.0
1,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",561.0,82.0,18.98,5.85,29.33,0.0,27.84,20.0,3.0,6818.0,940.0,1846.0,1295.0,0.0,2737.0
1,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",8.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,50.0,25.0,0.0,0.0,0.0,25.0
1,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",229.0,19.0,6.19,0.0,5.38,0.0,7.43,0.0,0.0,1432.0,873.0,0.0,148.0,0.0,411.0
1,YX,Republic Airline,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",31.0,4.0,3.04,0.0,0.54,0.0,0.43,0.0,0.0,148.0,119.0,0.0,15.0,0.0,14.0
1,YX,Republic Airline,MIA,"Miami, FL: Miami International",1126.0,111.0,21.42,1.07,45.53,0.0,42.98,7.0,4.0,5633.0,1710.0,59.0,1519.0,0.0,2345.0
1,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",34.0,3.0,0.0,0.0,1.05,0.0,1.95,0.0,0.0,73.0,0.0,0.0,16.0,0.0,57.0
1,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",49.0,5.0,0.6,0.0,4.0,0.0,0.4,0.0,0.0,159.0,9.0,0.0,144.0,0.0,6.0
1,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",406.0,48.0,13.06,1.82,17.35,0.74,15.03,9.0,1.0,1934.0,658.0,33.0,451.0,15.0,777.0
1,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",307.0,35.0,11.01,0.0,13.09,0.0,10.9,2.0,2.0,1919.0,637.0,0.0,506.0,0.0,776.0
1,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",90.0,20.0,2.87,0.7,10.8,0.0,5.62,0.0,0.0,689.0,81.0,26.0,337.0,0.0,245.0
1,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",103.0,12.0,2.57,0.0,4.9,0.0,4.54,0.0,0.0,426.0,60.0,0.0,164.0,0.0,202.0
1,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",161.0,26.0,7.72,0.11,12.35,0.06,5.76,2.0,0.0,990.0,269.0,17.0,376.0,1.0,327.0
1,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1175.0,107.0,23.46,3.45,55.37,0.0,24.72,50.0,2.0,6623.0,1178.0,1430.0,1971.0,0.0,2044.0
1,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",93.0,13.0,3.68,0.0,3.47,0.0,5.85,1.0,0.0,569.0,153.0,0.0,79.0,0.0,337.0
1,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",46.0,2.0,0.82,0.0,0.41,0.0,0.77,0.0,0.0,166.0,72.0,0.0,34.0,0.0,60.0
1,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1374.0,123.0,24.88,4.29,43.24,0.0,50.59,3.0,2.0,8153.0,1708.0,521.0,1969.0,0.0,3955.0
1,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",891.0,108.0,26.59,1.16,32.48,1.25,46.51,6.0,0.0,6033.0,1448.0,687.0,977.0,36.0,2885.0
1,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",109.0,8.0,2.96,0.06,1.04,0.0,3.94,0.0,0.0,278.0,145.0,2.0,19.0,0.0,112.0
1,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",198.0,21.0,5.73,0.0,7.81,0.0,7.46,1.0,0.0,1117.0,465.0,0.0,264.0,0.0,388.0
1,YX,Republic Airline,RAP,"Rapid City, SD: Rapid City Regional",27.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,285.0,22.0,0.0,18.0,0.0,245.0
1,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",480.0,47.0,11.89,0.0,20.48,0.0,14.63,4.0,0.0,1528.0,390.0,0.0,611.0,0.0,527.0
1,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",296.0,34.0,10.51,0.0,8.05,0.0,15.44,2.0,0.0,1866.0,498.0,0.0,275.0,0.0,1093.0
1,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",140.0,13.0,2.84,0.49,4.9,0.0,4.77,2.0,0.0,531.0,101.0,43.0,218.0,0.0,169.0
1,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",129.0,19.0,7.17,0.0,7.83,0.0,4.0,0.0,0.0,1033.0,454.0,0.0,368.0,0.0,211.0
1,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",119.0,15.0,4.97,0.0,7.76,0.0,2.27,2.0,6.0,807.0,323.0,0.0,324.0,0.0,160.0
1,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",5.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,73.0,7.0,0.0,66.0,0.0,0.0
1,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",523.0,59.0,18.1,0.0,11.79,0.44,28.67,1.0,0.0,4057.0,1301.0,0.0,999.0,7.0,1750.0
1,YX,Republic Airline,SEA,"Seattle, WA: Seattle/Tacoma International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,SMF,"Sacramento, CA: Sacramento International",26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",109.0,8.0,0.64,1.0,4.36,0.0,2.0,0.0,1.0,471.0,39.0,39.0,243.0,0.0,150.0
1,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",296.0,35.0,5.73,2.64,14.65,0.0,11.98,3.0,0.0,1967.0,227.0,653.0,442.0,0.0,645.0
1,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",83.0,9.0,2.34,0.0,3.66,0.0,3.0,0.0,0.0,349.0,151.0,0.0,140.0,0.0,58.0
1,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",29.0,4.0,1.33,0.0,1.67,0.0,1.0,0.0,0.0,182.0,109.0,0.0,38.0,0.0,35.0
1,YX,Republic Airline,TUS,"Tucson, AZ: Tucson International",7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",112.0,10.0,1.79,1.0,4.01,0.0,3.2,0.0,0.0,352.0,39.0,46.0,102.0,0.0,165.0
1,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0
1,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas Regional",246.0,28.0,7.79,0.0,7.07,0.0,13.14,0.0,0.0,1446.0,347.0,0.0,277.0,0.0,822.0
6,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",4.0,2.0,0.14,0.0,1.69,0.0,0.17,0.0,0.0,63.0,6.0,0.0,50.0,0.0,7.0
6,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",245.0,80.0,23.17,4.13,15.69,1.0,36.0,4.0,0.0,7087.0,1491.0,405.0,1030.0,22.0,4139.0
6,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",155.0,33.0,3.99,2.84,13.18,0.0,12.98,0.0,1.0,1475.0,146.0,156.0,400.0,0.0,773.0
6,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",106.0,25.0,4.6,2.25,8.19,0.0,9.96,1.0,0.0,898.0,255.0,100.0,256.0,0.0,287.0
6,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",88.0,26.0,8.44,0.93,6.25,0.29,10.09,0.0,0.0,1396.0,366.0,64.0,295.0,34.0,637.0
6,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",354.0,67.0,17.47,4.52,18.57,0.0,26.44,1.0,0.0,4613.0,1244.0,380.0,592.0,0.0,2397.0
6,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",60.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,918.0,757.0,123.0,0.0,0.0,38.0
6,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",84.0,13.0,3.78,1.51,1.66,0.0,6.05,0.0,1.0,910.0,228.0,56.0,71.0,0.0,555.0
6,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",175.0,46.0,16.78,2.99,8.78,0.0,17.45,7.0,1.0,5382.0,2994.0,419.0,455.0,0.0,1514.0
6,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",30.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,167.0,0.0,0.0,69.0,0.0,98.0
6,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",159.0,42.0,10.23,2.85,12.31,0.0,16.61,1.0,0.0,3319.0,686.0,1118.0,651.0,0.0,864.0
6,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",23.0,6.0,1.97,0.99,0.87,0.0,2.17,0.0,0.0,783.0,235.0,286.0,90.0,0.0,172.0
6,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",51.0,8.0,0.48,0.8,1.5,0.0,5.22,0.0,0.0,486.0,75.0,16.0,58.0,0.0,337.0
6,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",548.0,126.0,33.75,4.86,33.55,0.0,53.84,31.0,19.0,11096.0,4989.0,380.0,1419.0,0.0,4308.0
6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2407.0,507.0,104.39,39.14,103.79,2.0,257.68,11.0,18.0,47238.0,14690.0,5421.0,6253.0,66.0,20808.0
6,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",131.0,25.0,8.64,2.72,2.21,0.0,11.43,0.0,0.0,1447.0,600.0,149.0,170.0,0.0,528.0
6,OO,SkyWest Airlines Inc.,ATY,"Watertown, SD: Watertown Regional",55.0,13.0,7.01,1.0,2.04,0.0,2.94,3.0,1.0,1896.0,730.0,867.0,65.0,0.0,234.0
6,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",194.0,22.0,8.46,0.0,9.56,0.0,3.99,0.0,2.0,1322.0,505.0,0.0,380.0,0.0,437.0
6,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",213.0,61.0,21.66,1.86,15.09,0.0,22.39,5.0,0.0,4378.0,1056.0,259.0,1347.0,0.0,1716.0
6,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",89.0,17.0,6.64,1.0,2.66,0.0,6.7,0.0,0.0,2067.0,1298.0,191.0,224.0,0.0,354.0
6,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",38.0,8.0,1.0,1.76,1.2,0.0,4.04,0.0,0.0,543.0,48.0,66.0,88.0,0.0,341.0
6,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",25.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,70.0,0.0,20.0,0.0,0.0
6,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",50.0,20.0,5.23,0.56,3.22,0.0,10.99,2.0,0.0,2081.0,1286.0,57.0,187.0,0.0,551.0
6,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",125.0,28.0,9.71,0.86,1.48,0.0,15.94,6.0,0.0,1991.0,532.0,87.0,82.0,0.0,1290.0
6,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",85.0,21.0,10.08,1.64,2.2,0.82,6.27,1.0,1.0,1659.0,1073.0,62.0,143.0,80.0,301.0
6,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",25.0,6.0,3.88,0.0,0.21,0.0,1.91,0.0,0.0,585.0,355.0,0.0,19.0,0.0,211.0
6,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",243.0,65.0,14.12,5.69,17.19,0.8,27.2,3.0,0.0,4550.0,755.0,661.0,889.0,97.0,2148.0
6,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",224.0,57.0,18.07,3.84,8.59,0.0,26.5,0.0,0.0,3853.0,1497.0,119.0,355.0,0.0,1882.0
6,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",250.0,50.0,18.56,4.43,6.43,0.0,20.57,1.0,1.0,5410.0,2076.0,1420.0,354.0,0.0,1560.0
6,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",60.0,5.0,1.0,0.0,1.94,0.0,2.06,0.0,0.0,356.0,102.0,0.0,36.0,0.0,218.0
6,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",679.0,210.0,36.71,7.89,59.18,0.0,106.22,13.0,3.0,19606.0,5380.0,794.0,3782.0,0.0,9650.0
6,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",738.0,132.0,39.31,7.44,31.0,0.0,54.25,4.0,0.0,8787.0,3392.0,459.0,1277.0,0.0,3659.0
6,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",257.0,72.0,14.65,5.3,26.06,0.0,25.98,2.0,1.0,6255.0,1746.0,513.0,1841.0,0.0,2155.0
6,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",89.0,26.0,3.83,0.92,9.72,0.0,11.53,0.0,0.0,1896.0,192.0,107.0,466.0,0.0,1131.0
6,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",50.0,2.0,0.0,0.88,0.17,0.0,0.96,0.0,0.0,136.0,0.0,98.0,4.0,0.0,34.0
6,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",55.0,4.0,2.8,0.0,0.04,0.0,1.16,0.0,0.0,206.0,164.0,0.0,1.0,0.0,41.0
6,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",108.0,34.0,14.51,2.93,7.78,0.0,8.79,3.0,0.0,4508.0,2931.0,294.0,766.0,0.0,517.0
6,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",77.0,25.0,2.73,0.91,7.6,0.0,13.76,0.0,0.0,1737.0,253.0,114.0,367.0,0.0,1003.0
6,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69.0,16.0,6.66,1.5,2.45,0.88,4.51,0.0,0.0,1258.0,640.0,90.0,68.0,212.0,248.0
6,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",436.0,64.0,24.33,1.5,13.18,0.0,24.98,4.0,0.0,5221.0,1991.0,87.0,1204.0,0.0,1939.0
6,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",26.0,5.0,1.83,0.0,1.0,0.0,2.17,1.0,0.0,254.0,130.0,0.0,19.0,0.0,105.0
